Collision Data
mass1:,0.5,I1:,0.25,r1,1.0
mass2:,3.5,I2:,1.75,r2,1.0
time,p1.pos.x,p1.pos.y,p1.th,p1.px,p1.py,p1.L,p2.pos.x,p2.pos.y,p2.th,p2.px,p2.py,p2.L
1.5500000000000007,-11.800000000000011,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
1.6000000000000008,-11.700000000000012,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
1.6500000000000008,-11.600000000000012,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
1.7000000000000008,-11.500000000000012,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
1.7500000000000009,-11.400000000000013,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
1.800000000000001,-11.300000000000013,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
1.850000000000001,-11.200000000000014,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
1.900000000000001,-11.100000000000014,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
1.950000000000001,-11.000000000000014,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2.000000000000001,-10.900000000000015,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2.0500000000000007,-10.800000000000015,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2.1000000000000005,-10.700000000000015,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2.1500000000000004,-10.600000000000016,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2.2,-10.500000000000016,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2.25,-10.400000000000016,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2.3,-10.300000000000017,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2.3499999999999996,-10.200000000000017,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2.3999999999999995,-10.100000000000017,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2.4499999999999993,-10.000000000000018,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2.499999999999999,-9.900000000000018,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2.549999999999999,-9.800000000000018,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2.5999999999999988,-9.700000000000019,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2.6499999999999986,-9.60000000000002,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2.6999999999999984,-9.50000000000002,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2.7499999999999982,-9.40000000000002,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2.799999999999998,-9.30000000000002,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2.849999999999998,-9.20000000000002,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2.8999999999999977,-9.100000000000021,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2.9499999999999975,-9.000000000000021,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2.9999999999999973,-8.900000000000022,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
3.049999999999997,-8.800000000000022,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
3.099999999999997,-8.700000000000022,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
3.149999999999997,-8.600000000000023,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
3.1999999999999966,-8.500000000000023,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
3.2499999999999964,-8.400000000000023,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
3.2999999999999963,-8.300000000000024,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
3.349999999999996,-8.200000000000024,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
3.399999999999996,-8.100000000000025,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
3.4499999999999957,-8.000000000000025,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
3.4999999999999956,-7.900000000000025,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
3.5499999999999954,-7.800000000000026,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
3.599999999999995,-7.700000000000026,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
3.649999999999995,-7.600000000000026,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
3.699999999999995,-7.500000000000027,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
3.7499999999999947,-7.400000000000027,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
3.7999999999999945,-7.300000000000027,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
3.8499999999999943,-7.200000000000028,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
3.899999999999994,-7.100000000000028,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
3.949999999999994,-7.000000000000028,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
3.999999999999994,-6.900000000000029,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4.049999999999994,-6.800000000000029,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4.099999999999993,-6.7000000000000295,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4.149999999999993,-6.60000000000003,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4.199999999999993,-6.50000000000003,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4.249999999999993,-6.4000000000000306,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4.299999999999993,-6.300000000000031,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4.3499999999999925,-6.200000000000031,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4.399999999999992,-6.100000000000032,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4.449999999999992,-6.000000000000032,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4.499999999999992,-5.900000000000032,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4.549999999999992,-5.800000000000033,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4.599999999999992,-5.700000000000033,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4.6499999999999915,-5.600000000000033,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4.699999999999991,-5.500000000000034,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4.749999999999991,-5.400000000000034,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4.799999999999991,-5.3000000000000345,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4.849999999999991,-5.200000000000035,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4.899999999999991,-5.100000000000035,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4.94999999999999,-5.0000000000000355,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4.99999999999999,-4.900000000000036,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
5.04999999999999,-4.800000000000036,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
5.09999999999999,-4.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
5.14999999999999,-4.600000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
5.1999999999999895,-4.500000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
5.249999999999989,-4.400000000000038,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
5.299999999999989,-4.300000000000038,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
5.349999999999989,-4.200000000000038,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
5.399999999999989,-4.100000000000039,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
5.449999999999989,-4.000000000000039,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
5.4999999999999885,-3.900000000000039,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
5.549999999999988,-3.800000000000039,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
5.599999999999988,-3.700000000000039,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
5.649999999999988,-3.6000000000000387,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
5.699999999999988,-3.5000000000000386,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
5.749999999999988,-3.4000000000000385,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
5.799999999999987,-3.3000000000000385,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
5.849999999999987,-3.2000000000000384,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
5.899999999999987,-3.1000000000000383,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
5.949999999999987,-3.000000000000038,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
5.999999999999987,-2.900000000000038,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
6.0499999999999865,-2.800000000000038,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
6.099999999999986,-2.700000000000038,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
6.149999999999986,-2.600000000000038,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
6.199999999999986,-2.5000000000000377,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
6.249999999999986,-2.4000000000000377,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
6.299999999999986,-2.3000000000000376,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
6.349999999999985,-2.2000000000000375,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
6.399999999999985,-2.1000000000000374,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
6.449999999999985,-2.0000000000000373,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
6.499999999999985,-1.9000000000000372,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
6.549999999999985,-1.8000000000000371,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
6.5999999999999845,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
6.649999999999984,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
6.699999999999984,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
6.749999999999984,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
6.799999999999984,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
6.849999999999984,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
6.8999999999999835,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
6.949999999999983,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
6.999999999999983,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
7.049999999999983,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
7.099999999999983,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
7.149999999999983,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
7.199999999999982,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
7.249999999999982,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
7.299999999999982,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
7.349999999999982,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
7.399999999999982,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
7.4499999999999815,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
7.499999999999981,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
7.549999999999981,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
7.599999999999981,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
7.649999999999981,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
7.699999999999981,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
7.7499999999999805,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
7.79999999999998,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
7.84999999999998,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
7.89999999999998,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
7.94999999999998,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
7.99999999999998,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
8.04999999999998,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
8.09999999999998,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
8.14999999999998,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
8.199999999999982,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
8.249999999999982,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
8.299999999999983,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
8.349999999999984,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
8.399999999999984,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
8.449999999999985,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
8.499999999999986,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
8.549999999999986,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
8.599999999999987,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
8.649999999999988,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
8.699999999999989,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
8.74999999999999,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
8.79999999999999,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
8.84999999999999,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
8.899999999999991,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
8.949999999999992,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
8.999999999999993,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
9.049999999999994,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
9.099999999999994,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
9.149999999999995,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
9.199999999999996,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
9.249999999999996,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
9.299999999999997,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
9.349999999999998,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
9.399999999999999,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
9.45,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
9.5,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
9.55,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
9.600000000000001,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
9.650000000000002,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
9.700000000000003,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
9.750000000000004,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
9.800000000000004,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
9.850000000000005,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
9.900000000000006,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
9.950000000000006,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
10.000000000000007,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
10.050000000000008,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
10.100000000000009,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
10.15000000000001,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
10.20000000000001,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
10.25000000000001,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
10.300000000000011,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
10.350000000000012,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
10.400000000000013,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
10.450000000000014,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
10.500000000000014,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
10.550000000000015,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
10.600000000000016,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
10.650000000000016,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
10.700000000000017,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
10.750000000000018,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
10.800000000000018,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
10.85000000000002,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
10.90000000000002,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
10.95000000000002,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
11.000000000000021,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
11.050000000000022,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
11.100000000000023,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
11.150000000000023,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
11.200000000000024,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
11.250000000000025,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
11.300000000000026,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
11.350000000000026,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
11.400000000000027,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
11.450000000000028,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
11.500000000000028,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
11.55000000000003,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
11.60000000000003,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
11.65000000000003,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
11.700000000000031,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
11.750000000000032,-1.700000000000037,-1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
