Collision Data
mass1:,0.5,I1:,1.0,r1,2.0
mass2:,0.5,I2:,0.25,r2,1.0
time,p1.pos.x,p1.pos.y,p1.th,p1.px,p1.py,p1.L,p2.pos.x,p2.pos.y,p2.th,p2.px,p2.py,p2.L,F.x,F.y,tq1,tq2
0.49999999999999994,-13.900000000000004,-1.0,0.0,0.999999999999999,-7.414324123980812e-17,0,2.5599438295181125e-16,1.7783982895111255e-17,0.0,1.0483750361284442e-15,7.414324123980812e-17,0,-5.6317532992311685e-15,-4.051621078583573e-16,0,0
0.5499999999999999,-13.800000000000004,-1.0,0.0,0.9999999999999987,-1.0166450251158882e-16,0,3.6083188656465565e-16,2.5198307019092068e-17,0.0,1.4281684416790182e-15,1.0166450251158882e-16,0,-7.595868111011479e-15,-5.504252254356141e-16,0,0
0.6,-13.700000000000005,-1.0,0.0,0.9999999999999981,-1.3905449437016782e-16,0,5.036487307325575e-16,3.536475727025095e-17,0.0,1.940411330141551e-15,1.3905449437016782e-16,0,-1.0244857769250649e-14,-7.477998371715799e-16,0,0
0.65,-13.600000000000005,-1.0,0.0,0.9999999999999974,-1.8985407813644977e-16,0,6.976898637467125e-16,4.927020670726773e-17,0.0,2.6312856693629855e-15,1.8985407813644977e-16,0,-1.3817486784428695e-14,-1.0159916753256389e-15,0,0
0.7000000000000001,-13.500000000000005,-1.0,0.0,0.9999999999999966,-2.5887534123077366e-16,0,9.608184306830111e-16,6.825561452091272e-17,0.0,3.563072721136359e-15,2.5887534123077366e-16,0,-1.8635741035467458e-14,-1.3804252618864777e-15,0,0
0.7500000000000001,-13.400000000000006,-1.0,0.0,0.9999999999999953,-3.526582806275747e-16,0,1.317125702796647e-15,9.414314864399009e-17,0.0,4.819764109053493e-15,3.526582806275747e-16,0,-2.5133827758342693e-14,-1.8756587879360208e-15,0,0
0.8000000000000002,-13.300000000000006,-1.0,0.0,0.9999999999999937,-4.800916584593836e-16,0,1.7991021137019964e-15,1.2940897670674756e-16,0.0,6.514628034216552e-15,4.800916584593836e-16,0,-3.3897278503261177e-14,-2.5486675566361777e-15,0,0
0.8500000000000002,-13.200000000000006,-1.0,0.0,0.9999999999999913,-6.532570892226084e-16,0,2.4505649171236515e-15,1.7741814255268592e-16,0.0,8.80041172029112e-15,6.532570892226084e-16,0,-4.571567372149136e-14,-3.4633086152644957e-15,0,0
0.9000000000000002,-13.100000000000007,-1.0,0.0,0.9999999999999882,-8.885766798360106e-16,0,3.3306060891527636e-15,2.4274385147494677e-16,0.0,1.1883098357326689e-14,8.885766798360106e-16,0,-6.165373274071138e-14,-4.706391812268041e-15,0,0
0.9500000000000003,-13.000000000000007,-1.0,0.0,0.9999999999999841,-1.2083734659254552e-15,0,4.5189159248854326e-15,3.3160151945854784e-16,0.0,1.604045657648947e-14,1.2083734659254552e-15,0,-8.314716438325567e-14,-6.395935721788893e-15,0,0
1.0000000000000002,-12.90000000000001,-1.0000000000000002,0.0,0.9999999999999786,-1.6429932323091719e-15,0,6.12296158253438e-15,4.524388660510934e-16,0.0,2.1647051562839418e-14,1.6429932323091719e-15,0,-1.1213189972699894e-13,-8.692395327674332e-15,0,0
1.0500000000000003,-12.800000000000011,-1.0000000000000004,0.0,0.999999999999971,-2.23368983171848e-15,0,8.287666738818322e-15,6.167381892820105e-16,0.0,2.920796803527857e-14,2.23368983171848e-15,0,-1.51218329448783e-13,-1.1813931988186167e-14,0,0
1.1000000000000003,-12.700000000000014,-1.0000000000000007,0.0,0.9999999999999608,-3.036548939187079e-15,0,1.1208463542346179e-14,8.401071724538586e-16,0.0,3.940427870012978e-14,3.036548939187079e-15,0,-2.0392621329702422e-13,-1.605718214937198e-14,0,0
1.1500000000000004,-12.600000000000017,-1.0000000000000009,0.0,0.999999999999947,-4.127824263302576e-15,0,1.5148891412359158e-14,1.1437620663725666e-15,0.0,5.315434778398505e-14,4.127824263302576e-15,0,-2.7500138167710533e-13,-2.182550648230993e-14,0,0
1.2000000000000004,-12.500000000000023,-1.0000000000000013,0.0,0.9999999999999285,-5.6111950573615485e-15,0,2.0464326190757664e-14,1.5565444927028242e-15,0.0,7.169648270972222e-14,5.6111950573615485e-15,0,-3.708426985147434e-13,-2.9667415881179454e-14,0,0
1.2500000000000004,-12.40000000000003,-1.000000000000002,0.0,0.9999999999999035,-7.62763723486657e-15,0,2.7633974461729886e-14,2.117663998438979e-15,0.0,9.670036571078451e-14,7.62763723486657e-15,0,-5.000776600212459e-13,-4.0328843550100455e-14,0,0
1.3000000000000005,-12.30000000000004,-1.0000000000000027,0.0,0.9999999999998698,-1.0368850057925131e-14,0,3.730401103280834e-14,2.880427721925636e-15,0.0,1.3041728343440483e-13,1.0368850057925131e-14,0,-6.743383544724064e-13,-5.482425646117121e-14,0,0
1.3500000000000005,-12.200000000000053,-1.0000000000000038,0.0,0.9999999999998243,-1.4095520144895117e-14,0,5.034573937624882e-14,3.917312727718149e-15,0.0,1.7588265849543867e-13,1.4095520144895117e-14,0,-9.093075012206769e-13,-7.45334017393997e-14,0,0
1.4000000000000006,-12.10000000000007,-1.000000000000005,0.0,0.999999999999763,-1.9162166990269254e-14,0,6.793400522579269e-14,5.326864742207661e-15,0.0,2.371890853244658e-13,1.9162166990269254e-14,0,-1.2261285365805428e-12,-1.0133293690748278e-13,0,0
1.4500000000000006,-12.000000000000094,-1.000000000000007,0.0,0.9999999999996803,-2.6050943632931e-14,0,9.165291375823927e-14,7.243081441234586e-15,0.0,3.198544050364069e-13,2.6050943632931e-14,0,-1.6533063942388212e-12,-1.3777553285323492e-13,0,0
1.5000000000000007,-11.900000000000126,-1.0000000000000098,0.0,0.9999999999995688,-3.5417622910000286e-14,0,1.2363835426187996e-13,9.848175804527687e-15,0.0,4.3131788843353155e-13,3.5417622910000286e-14,0,-2.229269667942493e-12,-1.873335855413857e-13,0,0
1.5500000000000007,-11.80000000000017,-1.0000000000000133,0.0,0.9999999999994185,-4.815416609335367e-14,0,1.6677014310523312e-13,1.3389938095527716e-14,0.0,5.816090979971018e-13,4.815416609335367e-14,0,-3.0058241912714038e-12,-2.5473086366706764e-13,0,0
1.6000000000000008,-11.700000000000228,-1.0000000000000182,0.0,0.9999999999992158,-6.547385857470532e-14,0,2.2493105290494328e-13,1.8205354704863084e-14,0.0,7.842495000289165e-13,6.547385857470532e-14,0,-4.052808040636296e-12,-3.4639384962703303e-13,0,0
1.6500000000000008,-11.600000000000307,-1.0000000000000246,0.0,0.9999999999989426,-8.902715912030506e-14,0,3.0335600290783495e-13,2.4752740562333615e-14,0.0,1.0574677863578745e-12,8.902715912030506e-14,0,-5.464365726579158e-12,-4.710660109119948e-13,0,0
1.7000000000000008,-11.500000000000412,-1.0000000000000335,0.0,0.9999999999985743,-1.2105935274961656e-13,0,4.091027815436224e-13,3.365545647436412e-14,0.0,1.4258380130949581e-12,1.2105935274961656e-13,0,-7.367404534741673e-12,-6.406438725862299e-13,0,0
1.7500000000000009,-11.400000000000555,-1.0000000000000457,0.0,0.9999999999980776,-1.6462510542560653e-13,0,5.516865828531182e-13,4.576139174932578e-14,0.0,1.9224875936012467e-12,1.6462510542560653e-13,0,-9.932991610125771e-12,-8.713150535197996e-13,0,0
1.800000000000001,-11.300000000000747,-1.0000000000000622,0.0,0.9999999999974081,-2.2388047690923304e-13,0,7.439353422132429e-13,6.222390229188644e-14,0.0,2.5920732913662314e-12,2.2388047690923304e-13,0,-1.3391713955299694e-11,-1.1851074296725303e-12,0,0
1.850000000000001,-11.200000000001006,-1.0000000000000846,0.0,0.9999999999965054,-3.0448038145268697e-13,0,1.003142671349866e-12,8.461194998280974e-14,0.0,3.4947922222529247e-12,3.0448038145268697e-13,0,-1.8054378617733863e-11,-1.6119980908690783e-12,0,0
1.900000000000001,-11.100000000001357,-1.000000000000115,0.0,0.9999999999952883,-4.1411960999109035e-13,0,1.3526218935751586e-12,1.1505998812807844e-13,0.0,4.7117876590292195e-12,4.1411960999109035e-13,0,-2.433990873552589e-11,-2.1927845707680677e-12,0,0
1.950000000000001,-11.000000000001828,-1.0000000000001565,0.0,0.9999999999936476,-5.63269317128867e-13,0,1.8238006594780806e-12,1.5647194912718749e-13,0.0,6.352434437544793e-12,5.63269317128867e-13,0,-3.2812935570311476e-11,-2.982994142755532e-12,0,0
2.000000000000001,-10.900000000002462,-1.000000000000213,0.0,0.999999999991436,-7.661796601878823e-13,0,2.45904410323256e-12,2.1279888084007417e-13,0.0,8.564157176888118e-12,7.661796601878823e-13,0,-4.423445478686649e-11,-4.058206861180307e-12,0,0
2.0500000000000007,-10.800000000003319,-1.0000000000002895,0.0,0.9999999999884545,-1.0422448667295063e-12,0,3.315459820921372e-12,2.894168468588624e-13,0.0,1.1545661407537762e-11,1.0422448667295063e-12,0,-5.963008461299287e-11,-5.521304130832478e-12,0,0
2.1000000000000005,-10.700000000004474,-1.0000000000003937,0.0,0.9999999999844353,-1.4178618694568235e-12,0,4.4700259616751484e-12,3.9364133353181305e-13,0.0,1.556476333672025e-11,1.4178618694568235e-12,0,-8.038203858364977e-11,-7.512340054546343e-12,0,0
2.1500000000000004,-10.60000000000603,-1.0000000000005356,0.0,0.9999999999790177,-1.928961147661505e-12,0,6.026502295347173e-12,5.354275204774954e-13,0.0,2.0982415685690234e-11,1.928961147661505e-12,0,-1.0835304697939967e-10,-1.0221985564093628e-11,0,0
2.2,-10.500000000008129,-1.0000000000007285,0.0,0.999999999971715,-2.624453138905141e-12,0,8.124743863916196e-12,7.283236352436459e-13,0.0,2.8285081593749084e-11,2.624453138905141e-12,0,-1.4605331816117696e-10,-1.3909839824872728e-11,0,0
2.25,-10.400000000010957,-1.000000000000991,0.0,0.9999999999618717,-3.570921786479017e-12,0,1.0953252023291104e-11,9.9076894913416e-13,0.0,3.812835552851862e-11,3.570921786479017e-12,0,-1.968654786953907e-10,-1.8929372951477514e-11,0,0
2.3,-10.30000000001477,-1.000000000001348,0.0,0.9999999999486043,-4.8590169933322355e-12,0,1.4766087576142965e-11,1.3478611277820618e-12,0.0,5.1395736159109056e-11,4.8590169933322355e-12,0,-2.653476126118087e-10,-2.576190413706438e-11,0,0
2.3499999999999996,-10.200000000019909,-1.0000000000018339,0.0,0.9999999999307223,-6.6121615877038246e-12,0,1.9905661192053872e-11,1.8337628271152855e-12,0.0,6.927781102170348e-11,6.6121615877038246e-12,0,-3.576414972518884e-10,-3.506289188743178e-11,0,0
2.3999999999999995,-10.100000000026837,-1.0000000000024951,0.0,0.9999999999066211,-8.998411724638559e-12,0,2.683344229422422e-11,2.494978985885668e-12,0.0,9.337893740475209e-11,8.998411724638559e-12,0,-4.820225276609723e-10,-4.7725002738694676e-11,0,0
2.4499999999999993,-10.000000000036176,-1.000000000003395,0.0,0.9999999998741391,-1.2246614075083889e-11,0,3.617133603469943e-11,3.394820158349524e-12,0.0,1.2586096090921985e-10,1.2246614075083889e-11,0,-6.49640470089355e-10,-6.496404700890661e-11,0,0
2.499999999999999,-9.900000000048761,-1.0000000000046196,0.0,0.9999999998303633,-1.6668418185812612e-11,0,4.875743212562142e-11,4.619481565857912e-12,0.0,1.6963682160546096e-10,1.6668418185812612e-11,0,-8.755172139248225e-10,-8.843608221457447e-11,0,0
2.549999999999999,-9.800000000065726,-1.0000000000062865,0.0,0.9999999997713688,-2.2688268264874392e-11,0,6.572111428616752e-11,6.286323384439173e-12,0.0,2.2863135238031595e-10,2.2688268264874392e-11,0,-1.1798906154971e-09,-1.2039700158123558e-10,0,0
2.5999999999999988,-9.70000000008859,-1.0000000000085554,0.0,0.9999999996918676,-3.088427025146108e-11,0,8.858424952419911e-11,8.555150210926612e-12,0.0,3.0813257165029865e-10,3.088427025146108e-11,0,-1.5900243853996538e-09,-1.6392003973173378e-10,0,0
2.6499999999999986,-9.600000000119403,-1.0000000000116438,0.0,0.9999999995847353,-4.2043882262494306e-11,0,1.1939750668922898e-10,1.1643577236072721e-11,0.0,4.1526484695638766e-10,4.2043882262494306e-11,0,-2.1426455061217805e-09,-2.2319224022066445e-10,0,0
2.6999999999999984,-9.500000000160929,-1.0000000000158482,0.0,0.999999999440374,-5.7239811571342504e-11,0,1.6092399138486773e-10,1.5847965462322153e-11,0.0,5.596261753907607e-10,5.7239811571342504e-11,0,-2.8872265686874612e-09,-3.0391858617696404e-10,0,0
2.7499999999999982,-9.400000000216892,-1.0000000000215723,0.0,0.9999999992458537,-7.793345863961198e-11,0,2.168866089239438e-10,2.1571946619456405e-11,0.0,7.541464578330778e-10,7.793345863961198e-11,0,-3.890405648846342e-09,-4.1387294136538956e-10,0,0
2.799999999999998,-9.300000000292306,-1.0000000000293656,0.0,0.9999999989837568,-1.0611591874950906e-10,0,2.923012547072516e-10,2.9365292483417605e-11,0.0,1.016243336856203e-09,1.0611591874950906e-10,0,-5.241937580462505e-09,-5.636492021979416e-10,0,0
2.849999999999998,-9.20000000039393,-1.0000000000399771,0.0,0.9999999986306215,-1.4450019430973154e-10,0,3.9392558839287193e-10,3.9976884358368515e-11,0.0,1.3693786720122564e-09,1.4450019430973154e-10,0,-7.062706703121064e-09,-7.676855112044491e-10,0,0
2.8999999999999977,-9.100000000530867,-1.0000000000544271,0.0,0.9999999981548457,-1.9678324064783e-10,0,5.308634555940976e-10,5.442690378934167e-11,0.0,1.8451543936926727e-09,1.9678324064783e-10,0,-9.515514433608326e-09,-1.045660926761969e-09,0,0
2.9499999999999975,-9.000000000715383,-1.0000000000741054,0.0,0.9999999975138657,-2.680032493476941e-10,0,7.153788949633649e-10,7.410522785412467e-11,0.0,2.4861344719983487e-09,2.680032493476941e-10,0,-1.281960156611352e-08,-1.4244001739972824e-09,0,0
2.9999999999999973,-8.900000000963997,-1.0000000001009057,0.0,0.9999999966503559,-3.650268272172124e-10,0,9.639923421631997e-10,1.0090555278889409e-10,0.0,3.3496443150498557e-09,3.650268272172124e-10,0,-1.7270196861030138e-08,-1.940471557390365e-09,0,0
3.049999999999997,-8.800000001298962,-1.0000000001374083,0.0,0.9999999954871144,-4.972133588192727e-10,0,1.2989567736681853e-09,1.3740823551061532e-10,0.0,4.512885793171719e-09,4.972133588192727e-10,0,-2.326482956243725e-08,-2.643730632041206e-09,0,0
3.099999999999997,-8.70000000175025,-1.0000000001871296,0.0,0.9999999939201772,-6.773210795111627e-10,0,1.7502453529853573e-09,1.871295713925426e-10,0.0,6.079822963235187e-09,6.773210795111627e-10,0,-3.1338743401269366e-08,-3.602154413837799e-09,0,0
3.149999999999997,-8.600000002358232,-1.0000000002548617,0.0,0.9999999918095495,-9.227429187680688e-10,0,2.358227649308876e-09,2.548616793436589e-10,0.0,8.190450780926265e-09,9.227429187680688e-10,0,-4.221255635382156e-08,-4.9084367851381215e-09,0,0
3.1999999999999966,-8.500000003177277,-1.0000000003471359,0.0,0.9999999889667297,-1.257192301607045e-09,0,3.1772727274015024e-09,3.4713597122046574e-10,0.0,1.103327053520915e-08,1.257192301607045e-09,0,-5.685639508565769e-08,-6.688987656779526e-09,0,0
3.2499999999999964,-8.400000004280605,-1.000000000472855,0.0,0.9999999851379201,-1.713002963469611e-09,0,4.280599780922418e-09,4.728552013811702e-10,0.0,1.4862080095136047e-08,1.713002963469611e-09,0,-7.657619119853796e-08,-9.116213237251322e-09,0,0
3.2999999999999963,-8.300000005766814,-1.0000000006441554,0.0,0.9999999799814308,-2.3342667374010196e-09,0,5.766807790436022e-09,6.441554977281314e-10,0.0,2.0018569419289e-08,2.3342667374010196e-09,0,-1.0312978648305904e-07,-1.2425275478628175e-08,0,0
3.349999999999996,-8.20000000776867,-1.000000000877582,0.0,0.9999999730372743,-3.18111508327208e-09,0,7.768664732364923e-09,8.775821714682333e-10,0.0,2.6962725856401323e-08,3.18111508327208e-09,0,-1.388831287422465e-07,-1.6936966917421204e-08,0,0
3.399999999999996,-8.100000010464942,-1.0000000011956935,0.0,0.9999999636862553,-4.335561872084902e-09,0,1.0464937318005055e-08,1.1956936797954414e-09,0.0,3.6313744847585704e-08,4.335561872084902e-09,0,-1.870203798236876e-07,-2.3088935776256434e-08,0,0
3.4499999999999957,-8.000000014096317,-1.0000000016292496,0.0,0.9999999510949297,-5.909477583737762e-09,0,1.4096311802763625e-08,1.6292498670039315e-09,0.0,4.8905070544152576e-08,5.909477583737762e-09,0,-2.518265139313374e-07,-3.147831423305719e-08,0,0
3.4999999999999956,-7.900000018986824,-1.0000000022201974,0.0,0.999999934141561,-8.055473620794537e-09,0,1.8986818857178885e-08,2.220197625377708e-09,0.0,6.585843924311273e-08,8.055473620794537e-09,0,-3.390673739792031e-07,-4.291992074113549e-08,0,0
3.5499999999999954,-7.800000025572668,-1.0000000030257448,0.0,0.9999999113165242,-1.0981760388854856e-08,0,2.5572662781490158e-08,3.0257449874571616e-09,0.0,8.868347604552366e-08,1.0981760388854856e-08,0,-4.5650073604821837e-07,-5.8525735361206377e-08,0,0
3.599999999999995,-7.7000000344410156,-1.0000000041239208,0.0,0.9999998805883513,-1.497243218615056e-08,0,3.4441010386042525e-08,4.123921026342648e-09,0.0,1.1941164890614503e-07,1.497243218615056e-08,0,-6.145634572124274e-07,-7.981343594591407e-08,0,0
3.649999999999995,-7.60000004638218,-1.000000005621164,0.0,0.9999998392235885,-2.0415164130126238e-08,0,4.6382175276657025e-08,5.621164244957704e-09,0.0,1.6077641172021543e-07,2.0415164130126238e-08,0,-8.272952562814083e-07,-1.0885463887951351e-07,0,0
3.699999999999995,-7.500000062459821,-1.0000000076626805,0.0,0.999999783544566,-2.7839033782191565e-08,0,6.245981644867857e-08,7.662680657970327e-09,0.0,2.1645543418479138e-07,2.7839033782191565e-08,0,-1.1135804492915188e-06,-1.4847739304130655e-07,0,0
3.7499999999999947,-7.400000084105365,-1.0000000104465838,0.0,0.999999708603724,-3.7966174572948755e-08,0,8.410535986715771e-08,1.0446584036189483e-08,0.0,2.9139627617413665e-07,3.7966174572948755e-08,0,-1.4988168397869058e-06,-2.0254281581514375e-07,0,0
3.7999999999999945,-7.300000113244993,-1.0000000142432013,0.0,0.9999996077458054,-5.1782327759646406e-08,0,1.1324498748457137e-07,1.4243201493484358e-08,0.0,3.9225419469317047e-07,5.1782327759646406e-08,0,-2.017158370380676e-06,-2.7632306373395296e-07,0,0
3.8499999999999943,-7.2000001524704125,-1.000000019421434,0.0,0.9999994720193893,-7.06332188128361e-08,0,1.524704069538884e-07,1.9421434269449e-08,0.0,5.279806107525392e-07,7.06332188128361e-08,0,-2.714528321187373e-06,-3.7701782106379387e-07,0,0
3.899999999999994,-7.100000205268474,-1.000000026484756,0.0,0.9999992893860326,-9.635622669071568e-08,0,2.0526846802914231e-07,2.648475615073261e-08,0.0,7.106139675717293e-07,9.635622669071568e-08,0,-3.6526671363838037e-06,-5.144601575575915e-07,0,0
3.949999999999994,-7.000000276329871,-1.0000000361203787,0.0,0.9999990436575732,-1.314602920701458e-07,0,2.7632986478631527e-07,3.6120378819804176e-08,0.0,9.563424268767335e-07,1.314602920701458e-07,0,-4.914569186100086e-06,-7.020813075886024e-07,0,0
3.999999999999994,-6.900000371964114,-1.0000000492664078,0.0,0.999998713068388,-1.7937176774511472e-07,0,3.7196410747398865e-07,4.9266408026818754e-08,0.0,1.2869316121028347e-06,1.7937176774511472e-07,0,-6.611783704522022e-06,-9.582295134993784e-07,0,0
4.049999999999994,-6.8000005006572755,-1.0000000672035847,0.0,0.9999982683575287,-2.4477042268491273e-07,0,5.006572686842721e-07,6.720358480133022e-08,0.0,1.7316424714057577e-06,2.4477042268491273e-07,0,-8.89421718605846e-06,-1.3079730987959599e-06,0,0
4.099999999999993,-6.700000673821522,-1.0000000916806269,0.0,0.9999976701929503,-3.340487163816096e-07,0,6.738215158248479e-07,9.168062706982149e-08,0.0,2.32980704980869e-06,3.340487163816096e-07,0,-1.1963291568058651e-05,-1.7855658739339367e-06,0,0
4.149999999999993,-6.600000906802228,-1.0000001250854984,0.0,0.999996865712793,-4.559396462922933e-07,0,9.06802220805717e-07,1.2508549870798245e-07,0.0,3.1342872070235323e-06,4.559396462922933e-07,0,-1.6089603144296847e-05,-2.4378185982136748e-06,0,0
4.199999999999993,-6.500001220230948,-1.000000170679463,0.0,0.9999957838819872,-6.22375149204648e-07,0,1.2202309415080701e-06,1.7067946333721178e-07,0.0,4.216118012840737e-06,6.22375149204648e-07,0,-2.163661611634409e-05,-3.3287100582470916e-06,0,0
4.249999999999993,-6.400001641842749,-1.000000232916978,0.0,0.9999943292597347,-8.496598654090689e-07,0,1.6418427427921439e-06,2.3291697825767657e-07,0.0,5.6707402652681186e-06,8.496598654090689e-07,0,-2.9092445048547628e-05,-4.545694324088421e-06,0,0
4.299999999999993,-6.3000022089167755,-1.0000003178829644,0.0,0.9999923736359203,-1.1600763235629467e-06,0,2.2089167693189556e-06,3.178829647985835e-07,0.0,7.626364079686798e-06,1.1600763235629467e-06,0,-3.91124762883736e-05,-6.2083291630775555e-06,0,0
4.3499999999999925,-6.200002971553183,-1.0000004338905968,0.0,0.9999897448105063,-1.5840803841065883e-06,0,2.9715531772876354e-06,4.3389059715487815e-07,0.0,1.025518949371335e-05,1.5840803841065883e-06,0,-5.257650828053101e-05,-8.480081210872833e-06,0,0
4.399999999999992,-6.1000039970721325,-1.0000005922986352,0.0,0.9999862115438759,-2.163304348941704e-06,0,3.997072126658971e-06,5.92298635565537e-07,0.0,1.3788456124109481e-05,2.163304348941704e-06,0,-7.066533260792262e-05,-1.158447929670231e-05,0,0
4.449999999999992,-6.000005375917745,-1.0000008086290701,0.0,0.9999814633771226,-2.954665336233617e-06,0,5.375917739069919e-06,8.086290704597074e-07,0.0,1.8536622877432768e-05,2.954665336233617e-06,0,-9.496333506646574e-05,-1.582721974583826e-05,0,0
4.499999999999992,-5.900007229580033,-1.0000011040956038,0.0,0.9999750835818042,-4.0359863144043025e-06,0,7.229580026813196e-06,1.1040956040830692e-06,0.0,2.491641819582498e-05,4.0359863144043025e-06,0,-0.00012759590636784424,-2.1626419563413705e-05,0,0
4.549999999999992,-5.800009721221852,-1.0000015076942352,0.0,0.9999665129119684,-5.513687512615913e-06,0,9.721221846395694e-06,1.5076942355234995e-06,0.0,3.3487088031675665e-05,5.513687512615913e-06,0,-0.00017141339671701363,-2.9554023964232212e-05,0,0
4.599999999999992,-5.700013069930655,-1.0000020590629866,0.0,0.9999550010486149,-7.533311717534174e-06,0,1.306993064956326e-05,2.059062986785091e-06,0.0,4.499895138510288e-05,7.533311717534174e-06,0,-0.00023023726706854423,-4.039248409836521e-05,0,0
4.6499999999999915,-5.600017569825794,-1.0000028123941582,0.0,0.9999395415837486,-1.0293928648837874e-05,0,1.756982578807355e-05,2.812394158538508e-06,0.0,6.045841625130336e-05,1.0293928648837874e-05,0,-0.00030918929732400957,-5.5212338626074005e-05,0,0
4.699999999999991,-5.500023615667419,-1.0000038417870232,0.0,0.9999187850027215,-1.4067849060583354e-05,0,2.3615667413203886e-05,3.841787023422295e-06,0.0,8.121499727847482e-05,1.4067849060583354e-05,0,-0.00041513162054342915,-7.547840823490958e-05,0,0
4.749999999999991,-5.400031737167147,-1.0000052485719293,0.0,0.9998909222777496,-1.922760645664991e-05,0,3.173716714105137e-05,5.24857192948063e-06,0.0,0.00010907772225036772,1.922760645664991e-05,0,-0.0005572544994378579,-0.00010319514792133117,0,0
4.799999999999991,-5.3000426449393725,-1.0000071713325749,0.0,0.9998535292356999,-2.628288506452028e-05,0,4.2644939366088144e-05,7.1713325751456214e-06,0.0,0.00014647076430005656,2.628288506452028e-05,0,-0.0007478608409937765,-0.00014110557215740735,0,0
4.849999999999991,-5.200057292015803,-1.0000097996210813,0.0,0.9998033586184608,-3.593105718350885e-05,0,5.72920157960938e-05,9.79962108159765e-06,0.0,0.00019664138153917935,3.593105718350885e-05,0,-0.0010034123447824558,-0.00019296344237977137,0,0
4.899999999999991,-5.1000769561539565,-1.0000133927267996,0.0,0.9997360624674749,-4.9126336130164105e-05,0,7.695615395001174e-05,1.3392726799948535e-05,0.0,0.00026393753252502766,4.9126336130164105e-05,0,-0.0013459230197169659,-0.0002639055789331051,0,0
4.94999999999999,-5.000103349907209,-1.0000183053604126,0.0,0.9996458218192069,-6.71743804333158e-05,0,0.0001033499072025145,1.8305360412964943e-05,0.0,0.00035417818079301323,6.71743804333158e-05,0,-0.0018048129653597113,-0.0003609608860630338,0,0
4.99999999999999,-4.900138767725289,-1.000025022798456,0.0,0.9995248532965741,-9.186167124481008e-05,0,0.00013876772528181581,2.502279845629652e-05,0.0,0.0004751467034257912,9.186167124481008e-05,0,-0.0024193704526555594,-0.0004937458162298856,0,0
5.04999999999999,-4.800186282395631,-1.0000342089655805,0.0,0.9993627525295916,-0.0001256323537061434,0,0.00018628239562439494,3.4208965580777534e-05,0.0,0.0006372474704083363,0.0001256323537061434,0,-0.0032420153396509016,-0.0006754136492266663,0,0
5.09999999999999,-4.700250007142672,-1.0000467722009512,0.0,0.9991456218455934,-0.00017182977838399165,0,0.0002500071426652286,4.677220095139187e-05,0.0,0.0008543781544065384,0.00017182977838399165,0,-0.004342613679964043,-0.0009239484935569649,0,0
