Collision Data
mass1:,0.5,I1:,0.25,r1,1.0
mass2:,0.5,I2:,0.25,r2,1.0
time,p1.pos.x,p1.pos.y,p1.th,p1.px,p1.py,p1.L,p2.pos.x,p2.pos.y,p2.th,p2.px,p2.py,p2.L,F.x,F.y,tq1,tq2
1.1000000000000003,-12.700000000000008,-2.0,7.918503748926392e-16,0.9999999999999988,-2.123938769400646e-16,1.37836669759166e-15,3.9592518744631953e-16,5.933115804449638e-17,1.5218393250854333e-17,1.378366697591659e-15,2.123938769400646e-16,2.8550295245453306e-17,-7.077919876110798e-15,-1.1146330513560306e-15,7.077919876110807e-15,1.524106094731367e-16
1.1500000000000004,-12.600000000000009,-2.0,1.0675237144109711e-15,0.9999999999999983,-2.8792765729951244e-16,1.8542295138561827e-15,5.337618572054855e-16,8.057054573850284e-17,2.0928452299944995e-17,1.8542295138561807e-15,2.8792765729951244e-16,3.8894369317532375e-17,-9.517256325290433e-15,-1.5106756071889566e-15,9.51725632529045e-15,2.0688148144158143e-16
1.2000000000000004,-12.500000000000009,-2.0,1.4383696171822076e-15,0.9999999999999977,-3.902995643219578e-16,2.4940539327464686e-15,7.191848085911036e-16,1.0936331146845408e-16,2.870732616345147e-17,2.494053932746465e-15,3.902995643219578e-16,5.2929914268386713e-17,-1.2796488377805683e-14,-2.047438140448908e-15,1.2796488377805713e-14,2.807108990170868e-16
1.2500000000000004,-12.40000000000001,-2.0,1.9371804037315014e-15,0.9999999999999968,-5.290455488699872e-16,3.3542790369442545e-15,9.685902018657501e-16,1.4839326790064987e-16,3.9293309017128815e-17,3.3542790369442482e-15,5.290455488699872e-16,7.196853637895695e-17,-1.7204502083955663e-14,-2.7749196909605886e-15,1.720450208395572e-14,3.8077244221140473e-16
1.3000000000000005,-12.30000000000001,-2.0,2.6080362111203525e-15,0.9999999999999957,-7.170897232784168e-16,4.510750709556102e-15,1.304018105560175e-15,2.012978227876486e-16,5.3687016292920207e-17,4.510750709556091e-15,7.170897232784168e-16,9.778754152746627e-17,-2.3129433452236854e-14,-3.760883488168591e-15,2.3129433452236952e-14,5.163801029701866e-16
1.3500000000000005,-12.20000000000001,-2.0,3.510186353031573e-15,0.9999999999999941,-9.719481150057316e-16,6.065386899092731e-15,1.7550931765157841e-15,2.730067951154903e-16,7.324452459841346e-17,6.065386899092712e-15,9.719481150057316e-16,1.3279527413798957e-16,-3.109272379073242e-14,-5.097167834546294e-15,3.10927237907326e-14,7.001546522104657e-16
1.4000000000000006,-12.10000000000001,-2.0,4.723263732850119e-15,0.999999999999992,-1.3173600490692169e-15,8.155129100176836e-15,2.3616318664250553e-15,3.7020160661606345e-16,9.980357942601138e-17,8.1551291001768e-15,1.3173600490692169e-15,1.802551506139651e-16,-4.179484402168175e-14,-6.9082386812697054e-15,4.1794844021682085e-14,9.491975295195105e-16
1.4500000000000006,-12.00000000000001,-2.0,6.354289552885486e-15,0.9999999999999892,-1.785499049940428e-15,1.0963963105404135e-14,3.1771447764427352e-15,5.019376115229852e-16,1.358546095488044e-16,1.0963963105404069e-14,1.785499049940428e-15,2.4458922018989104e-16,-5.6176680104545386e-14,-9.362780017424223e-15,5.617668010454598e-14,1.286681391518519e-15
1.5000000000000007,-11.900000000000011,-2.0,8.547082173966313e-15,0.9999999999999855,-2.41996909287957e-15,1.4739059860892086e-14,4.273541086983142e-15,6.80487516517028e-16,1.8477245358678263e-16,1.4739059860891966e-14,2.41996909287957e-15,3.3178947898793643e-16,-7.550193510975791e-14,-1.2689400858782832e-14,7.550193510975901e-14,1.7440051759609081e-15
1.5500000000000007,-11.800000000000013,-2.0000000000000004,1.149489414614473e-14,0.9999999999999803,-3.2798651236002396e-15,1.981244644214414e-14,5.747447073072338e-15,9.22484425804985e-16,2.5113034938436993e-16,1.9812446442143923e-14,3.2798651236002396e-15,4.499751786520062e-16,-1.0146773162503913e-13,-1.7197920614413395e-14,1.0146773162504111e-13,2.363713993281394e-15
1.6000000000000008,-11.700000000000015,-2.000000000000001,1.545738343457356e-14,0.9999999999999736,-4.445275799779716e-15,2.6630098897794263e-14,7.728691717286731e-15,1.250470938165009e-15,3.4112538511477115e-16,2.6630098897793866e-14,4.445275799779716e-15,6.10147939379103e-16,-1.3635304911299883e-13,-2.3308213523589523e-14,1.3635304911300241e-13,3.2034552145419356e-15
1.6500000000000008,-11.600000000000017,-2.0000000000000013,2.0783403214132412e-14,0.9999999999999644,-6.024740595170872e-15,3.57909947110633e-14,1.0391701607066118e-14,1.6949985181429804e-15,4.631549729905917e-16,3.579099471106258e-14,6.024740595170872e-15,8.272148583221377e-16,-1.8321791626537427e-13,-3.158929590782312e-14,1.8321791626538076e-13,4.341338378860695e-15
1.7000000000000008,-11.500000000000021,-2.0000000000000018,2.7941602156345072e-14,0.999999999999952,-8.165355219351482e-15,4.809952880010241e-14,1.3970801078172377e-14,2.2974725776600675e-15,6.285979446550193e-16,4.80995288001011e-14,8.165355219351482e-15,1.1213747045769389e-15,-2.4617068178077045e-13,-4.28122924836122e-14,2.4617068178078216e-13,5.883196925096024e-15
1.7500000000000009,-11.400000000000027,-2.0000000000000027,3.7561507916365553e-14,0.9999999999999355,-1.1066465638913175e-14,6.463585819160513e-14,1.8780753958182486e-14,3.1140080995952156e-15,8.52872885570407e-16,6.463585819160277e-14,1.1066465638913175e-14,1.5199960223711808e-15,-3.307265878300333e-13,-5.802220839123384e-14,3.3072658783005445e-13,7.972426355884836e-15
1.800000000000001,-11.300000000000033,-2.0000000000000036,5.048867955468658e-14,0.9999999999999133,-1.4998224725124832e-14,8.685029702870293e-14,2.5244339777342763e-14,4.220654663486533e-15,1.1568720900446432e-15,8.685029702869865e-14,1.4998224725124832e-14,2.060161654594017e-15,-4.4428877674191774e-13,-7.863518172423315e-14,4.44288776741956e-13,1.0803312644456722e-14
1.850000000000001,-11.200000000000042,-2.000000000000005,6.785873896042716e-14,0.9999999999998834,-2.0326737697882774e-14,1.1668996967615089e-13,3.3929369480212627e-14,5.7204771359990165e-15,1.5689044209634468e-15,1.1668996967614316e-13,2.0326737697882774e-14,2.7921160882119766e-15,-5.967934529488903e-13,-1.0657025945515884e-13,5.967934529489593e-13,1.463908867235919e-14
1.900000000000001,-11.100000000000053,-2.000000000000007,9.119673289565734e-14,0.9999999999998433,-2.7548135072274693e-14,1.5676872510403234e-13,4.5598366447826945e-14,7.753150905787294e-15,2.127327638605842e-15,1.5676872510401838e-13,2.7548135072274693e-14,3.783935851537306e-15,-8.015751085575044e-13,-1.444279474878384e-13,8.015751085576291e-13,1.983639526650659e-14
1.950000000000001,-11.00000000000007,-2.0000000000000098,1.2255047791646382e-13,0.9999999999997895,-3.733474160681263e-14,2.1059506104400231e-13,6.127523895822879e-14,1.0507964413014764e-14,2.8841148089133032e-15,2.1059506104397712e-13,3.733474160681263e-14,5.127856733620318e-15,-1.0765267187991746e-12,-1.9573213069075872e-13,1.0765267187993994e-12,2.687841764166025e-14
2.000000000000001,-10.900000000000091,-2.0000000000000133,1.6466949012526427e-13,0.9999999999997172,-5.059763381206784e-14,2.8287782356266363e-13,8.23347450626265e-14,1.4241438573696027e-14,3.909686155637367e-15,2.8287782356261814e-13,5.059763381206784e-14,6.948845373133082e-15,-1.4456552503728208e-12,-2.6525784410510417e-13,1.445655250373226e-12,3.6419772790255284e-14
2.0500000000000007,-10.80000000000012,-2.000000000000018,2.21245054837797e-13,0.9999999999996202,-6.85714011933387e-14,3.7993616742156304e-13,1.1062252741888831e-13,1.9301201954902812e-14,5.299455230263983e-15,3.79936167421481e-13,6.85714011933387e-14,9.416211028504386e-15,-1.941166877177257e-12,-3.5947534762541704e-13,1.9411668771779877e-12,4.934731310742608e-14
2.1000000000000005,-10.700000000000157,-2.000000000000025,2.9723228832210963e-13,0.9999999999994899,-9.292898878980092e-14,5.102492610627021e-13,1.4861614416103641e-13,2.615834207423668e-14,7.18269743596486e-15,5.102492610625542e-13,9.292898878980092e-14,1.2759335386499897e-14,-2.606261872821465e-12,-4.871517519292443e-13,2.606261872822782e-12,6.686248715991023e-14
2.1500000000000004,-10.60000000000021,-2.000000000000034,3.9928214053465007e-13,0.9999999999993149,-1.2593729194936242e-13,6.851932678084975e-13,1.9964107026729184e-13,3.5451240953216775e-14,9.73456451326484e-15,6.851932678082309e-13,1.2593729194936242e-13,1.728898021303988e-14,-3.4988801349135333e-12,-6.601660631912303e-13,3.4988801349159074e-12,9.059289653079964e-14
2.2,-10.500000000000277,-2.0000000000000466,5.363207940963496e-13,0.9999999999990801,-1.7066795753381304e-13,9.200292621270781e-13,2.681603970481149e-13,4.804497014815302e-14,1.3192360555872815e-14,9.200292621265977e-13,1.7066795753381304e-13,2.342614985720305e-14,-4.6967198863673354e-12,-8.946133116890123e-13,4.6967198863716135e-12,1.2274339288326343e-13
2.25,-10.40000000000037,-2.0000000000000635,7.203266465217652e-13,0.9999999999987649,-2.3128296937651706e-13,1.2352273237095264e-12,3.601633232607747e-13,6.511176590153432e-14,1.7877590527313425e-14,1.2352273237086604e-12,2.3128296937651706e-13,3.1741185950497716e-14,-6.303961231641256e-12,-1.2123002368540807e-12,6.303961231648964e-12,1.6630072186589326e-13
2.3,-10.300000000000493,-2.0000000000000866,9.673721112636705e-13,0.9999999999983419,-3.1342153428539304e-13,1.6582409329909348e-12,4.836860556316408e-13,8.824006283918603e-14,2.422582771741297e-14,1.6582409329893748e-12,3.1342153428539304e-13,4.300671988292579e-14,-8.460272185614285e-12,-1.642771298177519e-12,8.460272185628166e-12,2.2531067864856157e-13
2.3499999999999996,-10.200000000000658,-2.000000000000118,1.2990202978618575e-12,0.9999999999977742,-4.24724180443391e-13,2.2258844283979795e-12,6.495101489305783e-13,1.1958221626772534e-13,3.282717169399813e-14,2.22588442839517e-12,4.24724180443391e-13,5.826939246541251e-14,-1.13528699081159e-11,-2.2260529231599592e-12,1.1352869908140896e-11,3.052534516497343e-13
2.3999999999999995,-10.10000000000088,-2.0000000000001608,1.7441971835414534e-12,0.9999999999970126,-5.755427019772066e-13,2.987517962146007e-12,8.720985917700952e-13,1.6205463431206445e-13,4.448105018708063e-14,2.9875179621409477e-12,5.755427019772066e-13,7.894698826296197e-14,-1.5232670674915553e-11,-3.0163704306763103e-12,1.523267067496055e-11,4.135519159509893e-13
2.4499999999999993,-10.00000000000118,-2.0000000000002185,2.341700775970655e-12,0.9999999999959908,-7.799018081738062e-13,4.00931349313307e-12,1.17085038798419e-12,2.196089045097851e-13,6.027044783967302e-14,4.009313493123962e-12,7.799018081738062e-13,1.0695998497081063e-13,-2.0435910619660287e-11,-4.087182123931993e-12,2.0435910619741264e-11,5.602599341569732e-13
2.499999999999999,-9.90000000000158,-2.0000000000002967,3.143563474597269e-12,0.9999999999946201,-1.0568016552926156e-12,5.37996773637849e-12,1.5717817372965863e-12,2.975990853271657e-13,8.166244483383514e-14,5.379967736362097e-12,1.0568016552926156e-12,1.449097031625347e-13,-2.7413084864762703e-11,-5.537996942376186e-12,2.74130848649084e-11,7.589943638344813e-13
2.549999999999999,-9.800000000002118,-2.0000000000004023,4.219557021872967e-12,0.9999999999927817,-1.4319820072010237e-12,7.218351460742845e-12,2.109778510932796e-12,4.032792508564273e-13,1.1064438546634209e-13,7.2183514607133495e-12,1.4319820072010237e-12,1.9631955269491438e-13,-3.6767674487025056e-11,-7.503607038168163e-12,3.676767448728711e-11,1.0281969906475938e-12
2.5999999999999988,-9.70000000000284,-2.0000000000005453,5.663227314021536e-12,0.9999999999903163,-1.940311502414592e-12,9.683749512552305e-12,2.831613657004131e-12,5.464774515765297e-13,1.4990829600532497e-13,9.683749512499249e-12,1.940311502414592e-12,2.659617066332215e-13,-4.930796103571799e-11,-1.0166589904271358e-11,4.9307961036189185e-11,1.3928430787661421e-12
2.6499999999999986,-9.600000000003808,-2.0000000000007394,7.599977216531997e-12,0.9999999999870105,-2.629023341843875e-12,1.2989566341855391e-11,3.7999886082540555e-12,7.405086018179888e-13,2.0310063733196927e-13,1.2989566341759982e-11,2.629023341843875e-12,3.6029942960151483e-13,-6.611633658521466e-11,-1.3774236788585663e-11,6.611633658606171e-11,1.886754459365867e-12
2.6999999999999984,-9.500000000005107,-2.0000000000010023,1.0197890484903076e-11,0.9999999999825784,-3.562096985929428e-12,1.7421666151338198e-11,5.098945242430054e-12,1.0034109360023764e-12,2.7516052325227224e-13,1.7421666151166677e-11,3.562096985929428e-12,4.880859723788859e-13,-8.864199618813389e-11,-1.8661472881711063e-11,8.864199618965612e-11,2.5557308555474203e-12
2.7499999999999982,-9.40000000000685,-2.0000000000013585,1.3682223715170716e-11,0.9999999999766371,-4.826191373298076e-12,2.3362909772108165e-11,6.841111857546722e-12,1.3596206345953191e-12,3.727777177280494e-13,2.3362909771799904e-11,4.826191373298076e-12,6.611754020403627e-13,-1.1882487241266451e-10,-2.5281887747372966e-11,1.188248724153993e-10,3.4617885932295383e-12
2.799999999999998,-9.300000000009186,-2.000000000001841,1.8354805669592348e-11,0.9999999999686741,-6.53867849694749e-12,3.132597489732458e-11,9.177402834726713e-12,1.842239771925127e-12,5.05012798136122e-13,3.1325974896770735e-11,6.53867849694749e-12,8.956202970512673e-13,-1.5926130249941662e-10,-3.424974247298827e-11,1.592613025043283e-10,4.6888979002180905e-12
2.849999999999998,-9.200000000012318,-2.000000000002495,2.4620000649057263e-11,0.9999999999580028,-8.858520082143765e-12,4.19972461896703e-11,1.2310000324403787e-11,2.4961076216198757e-12,6.841368575463754e-13,4.199724618867553e-11,8.858520082143765e-12,1.2131576976447578e-12,-2.1342542583809593e-10,-4.639683170392548e-11,2.1342542584691442e-10,6.3507480118698106e-12
2.8999999999999977,-9.100000000016518,-2.000000000003381,3.301944988699132e-11,0.9999999999437046,-1.200099242451819e-11,5.6295495348268874e-11,1.650972494327134e-11,3.381959629834252e-12,9.26768397075327e-13,5.6295495346482726e-11,1.200099242451819e-11,1.6432204942205973e-12,-2.859649831561438e-10,-6.284944684748853e-11,2.8596498317197147e-10,8.601255931516789e-12
2.9499999999999975,-9.000000000022148,-2.000000000004581,4.4278548956645096e-11,0.9999999999245498,-1.6257619254497973e-11,7.54503160846043e-11,2.213927447791961e-11,4.582058872286071e-12,1.2554124959194466e-12,7.545031608139825e-11,1.6257619254497973e-11,2.2256598455399895e-12,-3.8309641469831043e-10,-8.513253659959567e-11,3.830964147267086e-10,1.1648787026387847e-11
2.9999999999999973,-8.900000000029692,-2.0000000000062066,5.936861217356596e-11,0.9999999998988932,-2.2023152344596214e-11,1.011069383381001e-10,2.968430608605944e-11,6.207820797735869e-12,1.7005444650274444e-12,1.0110693833234734e-10,2.2023152344596214e-11,3.0144296834056877e-12,-5.131324450189817e-10,-1.1531066180196483e-10,5.131324450699159e-10,1.5775396757313966e-11
3.049999999999997,-8.800000000039804,-2.000000000008409,7.958999984118598e-11,0.9999999998645339,-2.9832088445215236e-11,1.3546625718541166e-10,3.9794999919294175e-11,8.41013603219549e-12,2.3034304017085818e-12,1.3546625717509286e-10,2.9832088445215236e-11,4.082572879071365e-12,-6.871863768549105e-10,-1.5617872201238036e-10,6.871863769462312e-10,2.1362863913313556e-11
3.099999999999997,-8.70000000005335,-2.000000000011392,1.0668325127826831e-10,0.9999999998185283,-4.040808842433918e-11,1.814718571028243e-10,5.3341625636803464e-11,1.1393344876717015e-11,3.119944977522855e-12,1.8147185708432207e-10,4.040808842433918e-11,5.528968320760742e-12,-9.201119981845842e-10,-2.115199995824789e-10,9.201119983482524e-10,2.892790883378754e-11
3.149999999999997,-8.600000000071498,-2.000000000015433,1.4297762269883317e-10,0.9999999997569404,-5.473085041822177e-11,2.4305973369125375e-10,7.148881134523568e-11,1.5434153719150933e-11,4.225738641675003e-12,2.430597336580907e-10,5.473085041822177e-11,7.487459923574404e-12,-1.2317575314753718e-09,-2.864552398776517e-10,1.2317575317685891e-09,3.916983205627324e-11
3.1999999999999966,-8.500000000095804,-2.000000000020906,1.9158956943708393e-10,0.9999999996745085,-7.412659168697372e-11,3.2549163410983907e-10,9.579478471104475e-11,2.090723876097311e-11,5.723230626389884e-12,3.254916340504212e-10,7.412659168697372e-11,1.0139207237763898e-11,-1.6486380078466103e-09,-3.87914825375039e-10,1.6486380083717064e-09,5.303494628378987e-11
3.2499999999999964,-8.400000000128353,-2.0000000000283187,2.566878962590517e-10,0.9999999995642003,-1.0039045991683559e-10,4.357998807225036e-10,1.2834394811608686e-10,2.831989792967048e-11,7.751072073942664e-12,4.3579988061608817e-10,1.0039045991683559e-10,1.3729392784965733e-11,-2.2061649313133395e-09,-5.252773645972376e-10,2.2061649322532904e-09,7.180371094403671e-11
3.2999999999999963,-8.300000000171933,-2.0000000000383578,3.4384787240355244e-10,0.9999999994166193,-1.359521212243319e-10,5.83380775233158e-10,1.7192393617769567e-10,3.835894392135404e-11,1.0496950630935812e-11,5.83380775042651e-10,1.359521212243319e-10,1.8589820455215544e-11,-2.9516178885312566e-09,-7.112332261499265e-10,2.951617890213088e-09,9.720855340499621e-11
3.349999999999996,-8.20000000023027,-2.000000000051953,4.6052402745018406e-10,0.9999999992192141,-1.84099725284501e-10,7.807859520310772e-10,2.3026201368196077e-10,5.195415604378723e-11,1.4214914721978921e-11,7.807859516901751e-10,1.84099725284501e-10,2.516947856554423e-11,-3.9481035329504815e-09,-9.629520812033816e-10,3.948103535958384e-09,1.3159316220657374e-10
3.399999999999996,-8.100000000308349,-2.0000000000703633,6.166812178563995e-10,0.9999999989552227,-2.492827868409677e-10,1.0447773516051417e-09,3.0834060885097827e-10,7.036412857223733e-11,1.9248810435087767e-11,1.0447773509953888e-09,2.492827868409677e-10,3.407586951572198e-11,-5.279827986104272e-09,-1.303661231129334e-09,5.279827991481289e-09,1.7812781900355496e-10
3.4499999999999957,-8.000000000412827,-2.0000000000952913,8.256366881774279e-10,0.999999998602267,-3.375217314215354e-10,1.397733130410578e-09,4.128183439505172e-10,9.52924072563341e-11,2.6063984338232163e-11,1.397733129320453e-09,3.375217314215354e-10,4.613089146280518e-11,-7.059115566501283e-09,-1.7647788916113547e-09,7.059115576108727e-09,2.41100438941664e-10
3.4999999999999956,-7.9000000005526,-2.0000000001290434,1.1051833142595436e-09,0.9999999981304796,-4.5696158382456153e-10,1.8695205482655294e-09,5.525916568825624e-10,1.2904458039848763e-10,3.52901626307932e-11,1.869520546317527e-09,4.5696158382456153e-10,6.244638516929174e-11,-9.435748339941478e-09,-2.388797048060523e-09,9.435748357099025e-09,3.263098741297314e-10
3.5499999999999954,-7.800000000739552,-2.00000000017474,1.4790874239126495e-09,0.9999999975000101,-6.186204099485678e-10,2.499989971689786e-09,7.395437115143151e-10,1.7474073878094378e-10,4.7779439664651546e-11,2.4999899682105377e-09,6.186204099485678e-10,8.452625124170902e-11,-1.2609388437860212e-08,-3.233176522480126e-09,1.2609388468485129e-08,4.4159732144834554e-10
3.599999999999995,-7.700000000989551,-2.000000000236602,1.9790854182506068e-09,0.9999999966577054,-8.374008398272026e-10,3.342294629471401e-09,9.895427083353689e-10,2.3660277977580057e-10,6.468468991299335e-11,3.342294623260484e-09,8.374008398272026e-10,1.1440446115746944e-10,-1.684609310099893e-08,-4.375608597572697e-09,1.6846093155632302e-08,5.975641983152083e-10
3.649999999999995,-7.60000000132378,-2.000000000320342,2.647544344144887e-09,0.9999999955326925,-1.1334568963722211e-09,4.467307649244401e-09,1.3237721706614174e-09,3.2034286375852085e-10,8.756558214448724e-11,4.467307638163077e-09,1.1334568963722211e-09,1.548315476851646e-10,-2.2500260298051856e-08,-5.92112113090037e-09,2.2500260395459993e-08,8.085417305539031e-10
